Article Title,URL,Revision ID
"Lazy Lake, Florida","https://en.wikipedia.org/wiki/Lazy_Lake,_Florida",1175011686
"Lee, Florida","https://en.wikipedia.org/wiki/Lee,_Florida",1166205691
"Leesburg, Florida","https://en.wikipedia.org/wiki/Leesburg,_Florida",1165889826
"Lighthouse Point, Florida","https://en.wikipedia.org/wiki/Lighthouse_Point,_Florida",1177295064
"Live Oak, Florida","https://en.wikipedia.org/wiki/Live_Oak,_Florida",1177358918
"Longboat Key, Florida","https://en.wikipedia.org/wiki/Longboat_Key,_Florida",1177252479
"Longwood, Florida","https://en.wikipedia.org/wiki/Longwood,_Florida",1170396288
"Loxahatchee Groves, Florida","https://en.wikipedia.org/wiki/Loxahatchee_Groves,_Florida",1179925838
"Lynn Haven, Florida","https://en.wikipedia.org/wiki/Lynn_Haven,_Florida",1168319061
"Macclenny, Florida","https://en.wikipedia.org/wiki/Macclenny,_Florida",1165891723
"Madeira Beach, Florida","https://en.wikipedia.org/wiki/Madeira_Beach,_Florida",1173184379
"Madison, Florida","https://en.wikipedia.org/wiki/Madison,_Florida",1165891770
"Maitland, Florida","https://en.wikipedia.org/wiki/Maitland,_Florida",1171066864
"Malabar, Florida","https://en.wikipedia.org/wiki/Malabar,_Florida",1166206698
"Malone, Florida","https://en.wikipedia.org/wiki/Malone,_Florida",1177864925
"Manalapan, Florida","https://en.wikipedia.org/wiki/Manalapan,_Florida",1179774766
"Mangonia Park, Florida","https://en.wikipedia.org/wiki/Mangonia_Park,_Florida",1179654123
"Marathon, Florida","https://en.wikipedia.org/wiki/Marathon,_Florida",1176169787
"Marco Island, Florida","https://en.wikipedia.org/wiki/Marco_Island,_Florida",1175294679
"Margate, Florida","https://en.wikipedia.org/wiki/Margate,_Florida",1179286314
"Marianna, Florida","https://en.wikipedia.org/wiki/Marianna,_Florida",1176601232
"Marineland, Florida","https://en.wikipedia.org/wiki/Marineland,_Florida",1166206901
"Mary Esther, Florida","https://en.wikipedia.org/wiki/Mary_Esther,_Florida",1170413964
"Mascotte, Florida","https://en.wikipedia.org/wiki/Mascotte,_Florida",1165892568
"Mayo, Florida","https://en.wikipedia.org/wiki/Mayo,_Florida",1166207261
"McIntosh, Florida","https://en.wikipedia.org/wiki/McIntosh,_Florida",1166207337
"Medley, Florida","https://en.wikipedia.org/wiki/Medley,_Florida",1179170898
"Melbourne, Florida","https://en.wikipedia.org/wiki/Melbourne,_Florida",1175893568
"Melbourne Beach, Florida","https://en.wikipedia.org/wiki/Melbourne_Beach,_Florida",1177981920
"Melbourne Village, Florida","https://en.wikipedia.org/wiki/Melbourne_Village,_Florida",1177422335
"Mexico Beach, Florida","https://en.wikipedia.org/wiki/Mexico_Beach,_Florida",1170512910
Miami,https://en.wikipedia.org/wiki/Miami,1180470747
"Miami Beach, Florida","https://en.wikipedia.org/wiki/Miami_Beach,_Florida",1180358932
"Miami Gardens, Florida","https://en.wikipedia.org/wiki/Miami_Gardens,_Florida",1180382462
"Miami Lakes, Florida","https://en.wikipedia.org/wiki/Miami_Lakes,_Florida",1179140984
"Miami Shores, Florida","https://en.wikipedia.org/wiki/Miami_Shores,_Florida",1178707332
"Miami Springs, Florida","https://en.wikipedia.org/wiki/Miami_Springs,_Florida",1179182349
"Micanopy, Florida","https://en.wikipedia.org/wiki/Micanopy,_Florida",1171061456
"Midway, Gadsden County, Florida","https://en.wikipedia.org/wiki/Midway,_Gadsden_County,_Florida",1179542079
"Milton, Florida","https://en.wikipedia.org/wiki/Milton,_Florida",1178806320
"Minneola, Florida","https://en.wikipedia.org/wiki/Minneola,_Florida",1165893683
"Miramar, Florida","https://en.wikipedia.org/wiki/Miramar,_Florida",1177436532
"Monticello, Florida","https://en.wikipedia.org/wiki/Monticello,_Florida",1170707547
"Montverde, Florida","https://en.wikipedia.org/wiki/Montverde,_Florida",1180301872
"Moore Haven, Florida","https://en.wikipedia.org/wiki/Moore_Haven,_Florida",1177857695
"Mount Dora, Florida","https://en.wikipedia.org/wiki/Mount_Dora,_Florida",1169529801
"Mulberry, Florida","https://en.wikipedia.org/wiki/Mulberry,_Florida",1165894709
"Naples, Florida","https://en.wikipedia.org/wiki/Naples,_Florida",1180312245
"Neptune Beach, Florida","https://en.wikipedia.org/wiki/Neptune_Beach,_Florida",1168421267
"New Port Richey, Florida","https://en.wikipedia.org/wiki/New_Port_Richey,_Florida",1166493341
"New Smyrna Beach, Florida","https://en.wikipedia.org/wiki/New_Smyrna_Beach,_Florida",1178202962
"Newberry, Florida","https://en.wikipedia.org/wiki/Newberry,_Florida",1176588682
"Niceville, Florida","https://en.wikipedia.org/wiki/Niceville,_Florida",1170227098
"Noma, Florida","https://en.wikipedia.org/wiki/Noma,_Florida",1166209636
"North Bay Village, Florida","https://en.wikipedia.org/wiki/North_Bay_Village,_Florida",1178430140
"North Lauderdale, Florida","https://en.wikipedia.org/wiki/North_Lauderdale,_Florida",1174997159
"North Miami, Florida","https://en.wikipedia.org/wiki/North_Miami,_Florida",1170615442
"North Miami Beach, Florida","https://en.wikipedia.org/wiki/North_Miami_Beach,_Florida",1178562529
"North Palm Beach, Florida","https://en.wikipedia.org/wiki/North_Palm_Beach,_Florida",1179644082
"North Port, Florida","https://en.wikipedia.org/wiki/North_Port,_Florida",1177386047
"North Redington Beach, Florida","https://en.wikipedia.org/wiki/North_Redington_Beach,_Florida",1166209768
"Oak Hill, Florida","https://en.wikipedia.org/wiki/Oak_Hill,_Florida",1178255854
"Oakland, Florida","https://en.wikipedia.org/wiki/Oakland,_Florida",1166210013
"Oakland Park, Florida","https://en.wikipedia.org/wiki/Oakland_Park,_Florida",1180306395
"Ocala, Florida","https://en.wikipedia.org/wiki/Ocala,_Florida",1177229732
"Ocean Breeze, Florida","https://en.wikipedia.org/wiki/Ocean_Breeze,_Florida",1166210093
"Ocean Ridge, Florida","https://en.wikipedia.org/wiki/Ocean_Ridge,_Florida",1179779521
"Ocoee, Florida","https://en.wikipedia.org/wiki/Ocoee,_Florida",1165896320
"Okeechobee, Florida","https://en.wikipedia.org/wiki/Okeechobee,_Florida",1165896449
"Oldsmar, Florida","https://en.wikipedia.org/wiki/Oldsmar,_Florida",1165896517
"Opa-locka, Florida","https://en.wikipedia.org/wiki/Opa-locka,_Florida",1178715609
"Orange City, Florida","https://en.wikipedia.org/wiki/Orange_City,_Florida",1165896699
"Orange Park, Florida","https://en.wikipedia.org/wiki/Orange_Park,_Florida",1168420870
"Orchid, Florida","https://en.wikipedia.org/wiki/Orchid,_Florida",1166210564
"Orlando, Florida","https://en.wikipedia.org/wiki/Orlando,_Florida",1180498068
"Ormond Beach, Florida","https://en.wikipedia.org/wiki/Ormond_Beach,_Florida",1166493989
"Otter Creek, Florida","https://en.wikipedia.org/wiki/Otter_Creek,_Florida",1175294199
"Oviedo, Florida","https://en.wikipedia.org/wiki/Oviedo,_Florida",1172196121
"Pahokee, Florida","https://en.wikipedia.org/wiki/Pahokee,_Florida",1179636517
"Palatka, Florida","https://en.wikipedia.org/wiki/Palatka,_Florida",1173334513
"Palm Bay, Florida","https://en.wikipedia.org/wiki/Palm_Bay,_Florida",1172440457
"Palm Beach, Florida","https://en.wikipedia.org/wiki/Palm_Beach,_Florida",1179754623
"Palm Beach Gardens, Florida","https://en.wikipedia.org/wiki/Palm_Beach_Gardens,_Florida",1179642060
"Palm Beach Shores, Florida","https://en.wikipedia.org/wiki/Palm_Beach_Shores,_Florida",1179653691
"Palm Coast, Florida","https://en.wikipedia.org/wiki/Palm_Coast,_Florida",1180358717
"Palm Shores, Florida","https://en.wikipedia.org/wiki/Palm_Shores,_Florida",1166210869
"Palm Springs, Florida","https://en.wikipedia.org/wiki/Palm_Springs,_Florida",1179688617
"Palmetto, Florida","https://en.wikipedia.org/wiki/Palmetto,_Florida",1177458086
"Palmetto Bay, Florida","https://en.wikipedia.org/wiki/Palmetto_Bay,_Florida",1179464349
"Panama City, Florida","https://en.wikipedia.org/wiki/Panama_City,_Florida",1174717712
"Panama City Beach, Florida","https://en.wikipedia.org/wiki/Panama_City_Beach,_Florida",1178199176
"Parker, Florida","https://en.wikipedia.org/wiki/Parker,_Florida",1170726271
"Parkland, Florida","https://en.wikipedia.org/wiki/Parkland,_Florida",1176659461
"Paxton, Florida","https://en.wikipedia.org/wiki/Paxton,_Florida",1166211045
"Pembroke Park, Florida","https://en.wikipedia.org/wiki/Pembroke_Park,_Florida",1175338339
"Pembroke Pines, Florida","https://en.wikipedia.org/wiki/Pembroke_Pines,_Florida",1175331535
"Penney Farms, Florida","https://en.wikipedia.org/wiki/Penney_Farms,_Florida",1166211144
"Pensacola, Florida","https://en.wikipedia.org/wiki/Pensacola,_Florida",1177044236
"Perry, Florida","https://en.wikipedia.org/wiki/Perry,_Florida",1180181995
"Pierson, Florida","https://en.wikipedia.org/wiki/Pierson,_Florida",1166211309
"Pinecrest, Florida","https://en.wikipedia.org/wiki/Pinecrest,_Florida",1180134932
"Pinellas Park, Florida","https://en.wikipedia.org/wiki/Pinellas_Park,_Florida",1177954749
"Plant City, Florida","https://en.wikipedia.org/wiki/Plant_City,_Florida",1169996630
"Plantation, Florida","https://en.wikipedia.org/wiki/Plantation,_Florida",1178301634
"Polk City, Florida","https://en.wikipedia.org/wiki/Polk_City,_Florida",1165898323
"Pomona Park, Florida","https://en.wikipedia.org/wiki/Pomona_Park,_Florida",1166229205
"Pompano Beach, Florida","https://en.wikipedia.org/wiki/Pompano_Beach,_Florida",1180323300
"Ponce de Leon, Florida","https://en.wikipedia.org/wiki/Ponce_de_Leon,_Florida",1166229213
"Ponce Inlet, Florida","https://en.wikipedia.org/wiki/Ponce_Inlet,_Florida",1172833454
"Port Orange, Florida","https://en.wikipedia.org/wiki/Port_Orange,_Florida",1166494498
"Port Richey, Florida","https://en.wikipedia.org/wiki/Port_Richey,_Florida",1167144136
"Port St. Joe, Florida","https://en.wikipedia.org/wiki/Port_St._Joe,_Florida",1167921112
"Port St. Lucie, Florida","https://en.wikipedia.org/wiki/Port_St._Lucie,_Florida",1177337321
"Punta Gorda, Florida","https://en.wikipedia.org/wiki/Punta_Gorda,_Florida",1178114814
"Quincy, Florida","https://en.wikipedia.org/wiki/Quincy,_Florida",1165899018
"Raiford, Florida","https://en.wikipedia.org/wiki/Raiford,_Florida",1166229542
"Reddick, Florida","https://en.wikipedia.org/wiki/Reddick,_Florida",1180019120
"Redington Beach, Florida","https://en.wikipedia.org/wiki/Redington_Beach,_Florida",1166229686
"Redington Shores, Florida","https://en.wikipedia.org/wiki/Redington_Shores,_Florida",1166229689
"Riviera Beach, Florida","https://en.wikipedia.org/wiki/Riviera_Beach,_Florida",1179646609
"Rockledge, Florida","https://en.wikipedia.org/wiki/Rockledge,_Florida",1176899808
"Royal Palm Beach, Florida","https://en.wikipedia.org/wiki/Royal_Palm_Beach,_Florida",1179766604
"Safety Harbor, Florida","https://en.wikipedia.org/wiki/Safety_Harbor,_Florida",1173481281
"San Antonio, Florida","https://en.wikipedia.org/wiki/San_Antonio,_Florida",1165900705
"Sanford, Florida","https://en.wikipedia.org/wiki/Sanford,_Florida",1178436490
"Sanibel, Florida","https://en.wikipedia.org/wiki/Sanibel,_Florida",1178602148
"Sarasota, Florida","https://en.wikipedia.org/wiki/Sarasota,_Florida",1179779968
"Satellite Beach, Florida","https://en.wikipedia.org/wiki/Satellite_Beach,_Florida",1178300318
"Sea Ranch Lakes, Florida","https://en.wikipedia.org/wiki/Sea_Ranch_Lakes,_Florida",1174998738
"Sebastian, Florida","https://en.wikipedia.org/wiki/Sebastian,_Florida",1179834582
"Sebring, Florida","https://en.wikipedia.org/wiki/Sebring,_Florida",1173363386
"Seminole, Florida","https://en.wikipedia.org/wiki/Seminole,_Florida",1177416696
"Sewall's Point, Florida","https://en.wikipedia.org/wiki/Sewall%27s_Point,_Florida",1166231030
"Shalimar, Florida","https://en.wikipedia.org/wiki/Shalimar,_Florida",1175716699
"Sneads, Florida","https://en.wikipedia.org/wiki/Sneads,_Florida",1177865559
"Sopchoppy, Florida","https://en.wikipedia.org/wiki/Sopchoppy,_Florida",1172570177
"South Bay, Florida","https://en.wikipedia.org/wiki/South_Bay,_Florida",1179636871
"South Daytona, Florida","https://en.wikipedia.org/wiki/South_Daytona,_Florida",1165902156
"South Miami, Florida","https://en.wikipedia.org/wiki/South_Miami,_Florida",1179460797
"South Palm Beach, Florida","https://en.wikipedia.org/wiki/South_Palm_Beach,_Florida",1179770535
"South Pasadena, Florida","https://en.wikipedia.org/wiki/South_Pasadena,_Florida",1165902270
"Southwest Ranches, Florida","https://en.wikipedia.org/wiki/Southwest_Ranches,_Florida",1175311326
"Springfield, Florida","https://en.wikipedia.org/wiki/Springfield,_Florida",1165902726
"St. Augustine, Florida","https://en.wikipedia.org/wiki/St._Augustine,_Florida",1179414278
"St. Augustine Beach, Florida","https://en.wikipedia.org/wiki/St._Augustine_Beach,_Florida",1168422206
"St. Cloud, Florida","https://en.wikipedia.org/wiki/St._Cloud,_Florida",1180182523
"St. Leo, Florida","https://en.wikipedia.org/wiki/St._Leo,_Florida",1153515054
"St. Lucie Village, Florida","https://en.wikipedia.org/wiki/St._Lucie_Village,_Florida",1166330228
"St. Marks, Florida","https://en.wikipedia.org/wiki/St._Marks,_Florida",1172917226
"St. Pete Beach, Florida","https://en.wikipedia.org/wiki/St._Pete_Beach,_Florida",1174024022
"St. Petersburg, Florida","https://en.wikipedia.org/wiki/St._Petersburg,_Florida",1179890344
"Starke, Florida","https://en.wikipedia.org/wiki/Starke,_Florida",1176386332
"Stuart, Florida","https://en.wikipedia.org/wiki/Stuart,_Florida",1166493750
"Sunny Isles Beach, Florida","https://en.wikipedia.org/wiki/Sunny_Isles_Beach,_Florida",1178549476
"Sunrise, Florida","https://en.wikipedia.org/wiki/Sunrise,_Florida",1177281973
"Surfside, Florida","https://en.wikipedia.org/wiki/Surfside,_Florida",1179591833
"Sweetwater, Miami-Dade County, Florida","https://en.wikipedia.org/wiki/Sweetwater,_Miami-Dade_County,_Florida",1179193716
"Tallahassee, Florida","https://en.wikipedia.org/wiki/Tallahassee,_Florida",1180299583
"Tamarac, Florida","https://en.wikipedia.org/wiki/Tamarac,_Florida",1174996011
"Tampa, Florida","https://en.wikipedia.org/wiki/Tampa,_Florida",1177704956
"Tarpon Springs, Florida","https://en.wikipedia.org/wiki/Tarpon_Springs,_Florida",1176785281
"Tavares, Florida","https://en.wikipedia.org/wiki/Tavares,_Florida",1165903740
"Temple Terrace, Florida","https://en.wikipedia.org/wiki/Temple_Terrace,_Florida",1177919876
"Tequesta, Florida","https://en.wikipedia.org/wiki/Tequesta,_Florida",1179637090
"Titusville, Florida","https://en.wikipedia.org/wiki/Titusville,_Florida",1178149665
"Treasure Island, Florida","https://en.wikipedia.org/wiki/Treasure_Island,_Florida",1165904793
"Trenton, Florida","https://en.wikipedia.org/wiki/Trenton,_Florida",1165904804
"Umatilla, Florida","https://en.wikipedia.org/wiki/Umatilla,_Florida",1165905119
"Valparaiso, Florida","https://en.wikipedia.org/wiki/Valparaiso,_Florida",1165906003
"Venice, Florida","https://en.wikipedia.org/wiki/Venice,_Florida",1179737230
"Vernon, Florida","https://en.wikipedia.org/wiki/Vernon,_Florida",1165906155
"Vero Beach, Florida","https://en.wikipedia.org/wiki/Vero_Beach,_Florida",1180398760
"Virginia Gardens, Florida","https://en.wikipedia.org/wiki/Virginia_Gardens,_Florida",1179189250
"Waldo, Florida","https://en.wikipedia.org/wiki/Waldo,_Florida",1174832051
"Wauchula, Florida","https://en.wikipedia.org/wiki/Wauchula,_Florida",1165906816
"Wausau, Florida","https://en.wikipedia.org/wiki/Wausau,_Florida",1166332853
"Webster, Florida","https://en.wikipedia.org/wiki/Webster,_Florida",1165906954
"Welaka, Florida","https://en.wikipedia.org/wiki/Welaka,_Florida",1166332979
"Wellington, Florida","https://en.wikipedia.org/wiki/Wellington,_Florida",1179767222
"Westlake, Florida","https://en.wikipedia.org/wiki/Westlake,_Florida",1179926201
"West Melbourne, Florida","https://en.wikipedia.org/wiki/West_Melbourne,_Florida",1177275781
"West Miami, Florida","https://en.wikipedia.org/wiki/West_Miami,_Florida",1179458737
"West Palm Beach, Florida","https://en.wikipedia.org/wiki/West_Palm_Beach,_Florida",1179657908
"West Park, Florida","https://en.wikipedia.org/wiki/West_Park,_Florida",1175334510
"Weston, Florida","https://en.wikipedia.org/wiki/Weston,_Florida",1177379595
"Westville, Florida","https://en.wikipedia.org/wiki/Westville,_Florida",1166333380
"Wewahitchka, Florida","https://en.wikipedia.org/wiki/Wewahitchka,_Florida",1173821878
"White Springs, Florida","https://en.wikipedia.org/wiki/White_Springs,_Florida",1166333493
"Wildwood, Florida","https://en.wikipedia.org/wiki/Wildwood,_Florida",1166493120
"Williston, Florida","https://en.wikipedia.org/wiki/Williston,_Florida",1179816771
"Wilton Manors, Florida","https://en.wikipedia.org/wiki/Wilton_Manors,_Florida",1176742065
"Windermere, Florida","https://en.wikipedia.org/wiki/Windermere,_Florida",1166494744
"Winter Garden, Florida","https://en.wikipedia.org/wiki/Winter_Garden,_Florida",1179712292
"Winter Haven, Florida","https://en.wikipedia.org/wiki/Winter_Haven,_Florida",1174602400
"Winter Park, Florida","https://en.wikipedia.org/wiki/Winter_Park,_Florida",1177860252
"Winter Springs, Florida","https://en.wikipedia.org/wiki/Winter_Springs,_Florida",1165908146
"Worthington Springs, Florida","https://en.wikipedia.org/wiki/Worthington_Springs,_Florida",1166334434
"Yankeetown, Florida","https://en.wikipedia.org/wiki/Yankeetown,_Florida",1174436855
"Zephyrhills, Florida","https://en.wikipedia.org/wiki/Zephyrhills,_Florida",1177067063
"Zolfo Springs, Florida","https://en.wikipedia.org/wiki/Zolfo_Springs,_Florida",1171166674
"Abbeville, Georgia","https://en.wikipedia.org/wiki/Abbeville,_Georgia",1171167087
"Acworth, Georgia","https://en.wikipedia.org/wiki/Acworth,_Georgia",1166760529
"Adairsville, Georgia","https://en.wikipedia.org/wiki/Adairsville,_Georgia",1165502646
"Adel, Georgia","https://en.wikipedia.org/wiki/Adel,_Georgia",1168374078
"Adrian, Georgia","https://en.wikipedia.org/wiki/Adrian,_Georgia",1176950695
"Ailey, Georgia","https://en.wikipedia.org/wiki/Ailey,_Georgia",1165506183
"Alamo, Georgia","https://en.wikipedia.org/wiki/Alamo,_Georgia",1165506253
"Alapaha, Georgia","https://en.wikipedia.org/wiki/Alapaha,_Georgia",1167594382
"Albany, Georgia","https://en.wikipedia.org/wiki/Albany,_Georgia",1180513146
"Aldora, Georgia","https://en.wikipedia.org/wiki/Aldora,_Georgia",1165909655
"Allenhurst, Georgia","https://en.wikipedia.org/wiki/Allenhurst,_Georgia",1165506480
"Allentown, Georgia","https://en.wikipedia.org/wiki/Allentown,_Georgia",1165506482
"Alma, Georgia","https://en.wikipedia.org/wiki/Alma,_Georgia",1165506533
"Alpharetta, Georgia","https://en.wikipedia.org/wiki/Alpharetta,_Georgia",1179349684
"Alston, Georgia","https://en.wikipedia.org/wiki/Alston,_Georgia",1166369939
"Alto, Georgia","https://en.wikipedia.org/wiki/Alto,_Georgia",1165909803
"Ambrose, Georgia","https://en.wikipedia.org/wiki/Ambrose,_Georgia",1165506851
"Americus, Georgia","https://en.wikipedia.org/wiki/Americus,_Georgia",1178071291
"Andersonville, Georgia","https://en.wikipedia.org/wiki/Andersonville,_Georgia",1148351919
"Arabi, Georgia","https://en.wikipedia.org/wiki/Arabi,_Georgia",1166014401
"Aragon, Georgia","https://en.wikipedia.org/wiki/Aragon,_Georgia",1175539641
"Arcade, Georgia","https://en.wikipedia.org/wiki/Arcade,_Georgia",1176051023
"Argyle, Georgia","https://en.wikipedia.org/wiki/Argyle,_Georgia",1166014476
"Arlington, Georgia","https://en.wikipedia.org/wiki/Arlington,_Georgia",1167090196
"Arnoldsville, Georgia","https://en.wikipedia.org/wiki/Arnoldsville,_Georgia",1165507577
"Ashburn, Georgia","https://en.wikipedia.org/wiki/Ashburn,_Georgia",1172583463
"Athens, Georgia","https://en.wikipedia.org/wiki/Athens,_Georgia",1179980871
Atlanta,https://en.wikipedia.org/wiki/Atlanta,1180494795
"Attapulgus, Georgia","https://en.wikipedia.org/wiki/Attapulgus,_Georgia",1165507860
"Auburn, Georgia","https://en.wikipedia.org/wiki/Auburn,_Georgia",1165507896
"Augusta, Georgia","https://en.wikipedia.org/wiki/Augusta,_Georgia",1178718798
"Austell, Georgia","https://en.wikipedia.org/wiki/Austell,_Georgia",1178557368
"Avalon, Georgia","https://en.wikipedia.org/wiki/Avalon,_Georgia",1166014825
"Avera, Georgia","https://en.wikipedia.org/wiki/Avera,_Georgia",1165508146
"Avondale Estates, Georgia","https://en.wikipedia.org/wiki/Avondale_Estates,_Georgia",1106263514
"Baconton, Georgia","https://en.wikipedia.org/wiki/Baconton,_Georgia",1165508217
"Bainbridge, Georgia","https://en.wikipedia.org/wiki/Bainbridge,_Georgia",1173754784
"Baldwin, Georgia","https://en.wikipedia.org/wiki/Baldwin,_Georgia",1173300179
"Ball Ground, Georgia","https://en.wikipedia.org/wiki/Ball_Ground,_Georgia",1171372028
"Barnesville, Georgia","https://en.wikipedia.org/wiki/Barnesville,_Georgia",1165508415
"Bartow, Georgia","https://en.wikipedia.org/wiki/Bartow,_Georgia",1166015097
"Barwick, Georgia","https://en.wikipedia.org/wiki/Barwick,_Georgia",1165508514
"Baxley, Georgia","https://en.wikipedia.org/wiki/Baxley,_Georgia",1166646738
"Bellville, Georgia","https://en.wikipedia.org/wiki/Bellville,_Georgia",1165509214
"Berkeley Lake, Georgia","https://en.wikipedia.org/wiki/Berkeley_Lake,_Georgia",1165535964
"Berlin, Georgia","https://en.wikipedia.org/wiki/Berlin,_Georgia",1166015481
"Bethlehem, Georgia","https://en.wikipedia.org/wiki/Bethlehem,_Georgia",1179176511
"Between, Georgia","https://en.wikipedia.org/wiki/Between,_Georgia",1166015616
"Bishop, Georgia","https://en.wikipedia.org/wiki/Bishop,_Georgia",1166015740
"Blackshear, Georgia","https://en.wikipedia.org/wiki/Blackshear,_Georgia",1173548393
"Blairsville, Georgia","https://en.wikipedia.org/wiki/Blairsville,_Georgia",1178680594
"Blakely, Georgia","https://en.wikipedia.org/wiki/Blakely,_Georgia",1178976825
"Bloomingdale, Georgia","https://en.wikipedia.org/wiki/Bloomingdale,_Georgia",1165536413
"Blue Ridge, Georgia","https://en.wikipedia.org/wiki/Blue_Ridge,_Georgia",1172249922
"Bluffton, Georgia","https://en.wikipedia.org/wiki/Bluffton,_Georgia",1166015913
"Blythe, Georgia","https://en.wikipedia.org/wiki/Blythe,_Georgia",1165536507
"Bogart, Georgia","https://en.wikipedia.org/wiki/Bogart,_Georgia",1166015938
"Boston, Georgia","https://en.wikipedia.org/wiki/Boston,_Georgia",1165536671
"Bostwick, Georgia","https://en.wikipedia.org/wiki/Bostwick,_Georgia",1166016026
"Bowdon, Georgia","https://en.wikipedia.org/wiki/Bowdon,_Georgia",1176253533
"Bowersville, Georgia","https://en.wikipedia.org/wiki/Bowersville,_Georgia",1166016079
"Bowman, Georgia","https://en.wikipedia.org/wiki/Bowman,_Georgia",1165536752
"Braselton, Georgia","https://en.wikipedia.org/wiki/Braselton,_Georgia",1177440193
"Braswell, Georgia","https://en.wikipedia.org/wiki/Braswell,_Georgia",1165536888
"Bremen, Georgia","https://en.wikipedia.org/wiki/Bremen,_Georgia",1172047395
"Brinson, Georgia","https://en.wikipedia.org/wiki/Brinson,_Georgia",1178991856
"Bronwood, Georgia","https://en.wikipedia.org/wiki/Bronwood,_Georgia",1166016399
"Brookhaven, Georgia","https://en.wikipedia.org/wiki/Brookhaven,_Georgia",1172028453
"Brooklet, Georgia","https://en.wikipedia.org/wiki/Brooklet,_Georgia",1168590125
"Brooks, Georgia","https://en.wikipedia.org/wiki/Brooks,_Georgia",1166016476
"Broxton, Georgia","https://en.wikipedia.org/wiki/Broxton,_Georgia",1165537449
"Brunswick, Georgia","https://en.wikipedia.org/wiki/Brunswick,_Georgia",1179019149
"Buchanan, Georgia","https://en.wikipedia.org/wiki/Buchanan,_Georgia",1169732429
"Buckhead, Morgan County, Georgia","https://en.wikipedia.org/wiki/Buckhead,_Morgan_County,_Georgia",1176980893
"Buena Vista, Georgia","https://en.wikipedia.org/wiki/Buena_Vista,_Georgia",1167065988
"Buford, Georgia","https://en.wikipedia.org/wiki/Buford,_Georgia",1171494776
"Butler, Georgia","https://en.wikipedia.org/wiki/Butler,_Georgia",1165537809
"Byromville, Georgia","https://en.wikipedia.org/wiki/Byromville,_Georgia",1166016929
"Byron, Georgia","https://en.wikipedia.org/wiki/Byron,_Georgia",1165537858
"Cadwell, Georgia","https://en.wikipedia.org/wiki/Cadwell,_Georgia",1166016976
"Cairo, Georgia","https://en.wikipedia.org/wiki/Cairo,_Georgia",1175371412
"Calhoun, Georgia","https://en.wikipedia.org/wiki/Calhoun,_Georgia",1173382154
"Camak, Georgia","https://en.wikipedia.org/wiki/Camak,_Georgia",1166017032
"Camilla, Georgia","https://en.wikipedia.org/wiki/Camilla,_Georgia",1151999628
"Canon, Georgia","https://en.wikipedia.org/wiki/Canon,_Georgia",1165538201
"Canton, Georgia","https://en.wikipedia.org/wiki/Canton,_Georgia",1178343197
"Carl, Georgia","https://en.wikipedia.org/wiki/Carl,_Georgia",1166017271
"Carlton, Georgia","https://en.wikipedia.org/wiki/Carlton,_Georgia",1165538360
"Carnesville, Georgia","https://en.wikipedia.org/wiki/Carnesville,_Georgia",1179907600
"Carrollton, Georgia","https://en.wikipedia.org/wiki/Carrollton,_Georgia",1175271085
"Cartersville, Georgia","https://en.wikipedia.org/wiki/Cartersville,_Georgia",1173978227
"Cave Spring, Georgia","https://en.wikipedia.org/wiki/Cave_Spring,_Georgia",1165538653
"Cecil, Georgia","https://en.wikipedia.org/wiki/Cecil,_Georgia",1166017483
"Cedartown, Georgia","https://en.wikipedia.org/wiki/Cedartown,_Georgia",1176105072
"Centerville, Georgia","https://en.wikipedia.org/wiki/Centerville,_Georgia",1165538828
"Centralhatchee, Georgia","https://en.wikipedia.org/wiki/Centralhatchee,_Georgia",1166017585
"Chamblee, Georgia","https://en.wikipedia.org/wiki/Chamblee,_Georgia",1175829049
"Chatsworth, Georgia","https://en.wikipedia.org/wiki/Chatsworth,_Georgia",1168613945
"Chattahoochee Hills, Georgia","https://en.wikipedia.org/wiki/Chattahoochee_Hills,_Georgia",1173170223
"Chauncey, Georgia","https://en.wikipedia.org/wiki/Chauncey,_Georgia",1165539066
"Chester, Georgia","https://en.wikipedia.org/wiki/Chester,_Georgia",1166017785
"Chickamauga, Georgia","https://en.wikipedia.org/wiki/Chickamauga,_Georgia",1177846925
"Clarkesville, Georgia","https://en.wikipedia.org/wiki/Clarkesville,_Georgia",1175908235
"Clarkston, Georgia","https://en.wikipedia.org/wiki/Clarkston,_Georgia",1169488539
"Claxton, Georgia","https://en.wikipedia.org/wiki/Claxton,_Georgia",1165539625
"Clayton, Georgia","https://en.wikipedia.org/wiki/Clayton,_Georgia",1165644186
"Clermont, Georgia","https://en.wikipedia.org/wiki/Clermont,_Georgia",1166018167
"Cleveland, Georgia","https://en.wikipedia.org/wiki/Cleveland,_Georgia",1173580782
"Climax, Georgia","https://en.wikipedia.org/wiki/Climax,_Georgia",1165644441
"Cobbtown, Georgia","https://en.wikipedia.org/wiki/Cobbtown,_Georgia",1167949793
"Cochran, Georgia","https://en.wikipedia.org/wiki/Cochran,_Georgia",1179432771
"Cohutta, Georgia","https://en.wikipedia.org/wiki/Cohutta,_Georgia",1166018353
"Colbert, Georgia","https://en.wikipedia.org/wiki/Colbert,_Georgia",1165644673
"College Park, Georgia","https://en.wikipedia.org/wiki/College_Park,_Georgia",1169093236
